Date,NumCases
17/Jun/2022,20
18/Jun/2022,15
19/Jun/2022,16
20/Jun/2022,31
21/Jun/2022,24
22/Jun/2022,27
23/Jun/2022,28
24/Jun/2022,25
25/Jun/2022,18
26/Jun/2022,22
27/Jun/2022,29
28/Jun/2022,31
29/Jun/2022,31
30/Jun/2022,25
01/Jul/2022,29
02/Jul/2022,19
03/Jul/2022,23
04/Jul/2022,35
05/Jul/2022,26
06/Jul/2022,26
07/Jul/2022,26
08/Jul/2022,22
09/Jul/2022,10
10/Jul/2022,9
11/Jul/2022,23
12/Jul/2022,25
13/Jul/2022,29
14/Jul/2022,31
15/Jul/2022,33
16/Jul/2022,21
17/Jul/2022,29
18/Jul/2022,31
19/Jul/2022,30
20/Jul/2022,31
21/Jul/2022,29
22/Jul/2022,25
23/Jul/2022,14
24/Jul/2022,16
25/Jul/2022,34
26/Jul/2022,28
27/Jul/2022,27
28/Jul/2022,30
29/Jul/2022,27
30/Jul/2022,14
31/Jul/2022,16
01/Aug/2022,23
02/Aug/2022,29
03/Aug/2022,23
04/Aug/2022,20
05/Aug/2022,22
06/Aug/2022,12
07/Aug/2022,12
08/Aug/2022,22
09/Aug/2022,22
10/Aug/2022,23
11/Aug/2022,18
12/Aug/2022,21
13/Aug/2022,12
14/Aug/2022,9
15/Aug/2022,13
16/Aug/2022,26
17/Aug/2022,27
18/Aug/2022,28
19/Aug/2022,23
20/Aug/2022,11
21/Aug/2022,15
22/Aug/2022,25
23/Aug/2022,19
24/Aug/2022,24
25/Aug/2022,23
26/Aug/2022,30
27/Aug/2022,15
28/Aug/2022,15
29/Aug/2022,24
30/Aug/2022,22
31/Aug/2022,27
01/Sep/2022,29
02/Sep/2022,31
03/Sep/2022,14
04/Sep/2022,10
05/Sep/2022,22
06/Sep/2022,27
07/Sep/2022,22
08/Sep/2022,21
09/Sep/2022,20
10/Sep/2022,11
11/Sep/2022,14
12/Sep/2022,24
13/Sep/2022,20
14/Sep/2022,23
15/Sep/2022,27
16/Sep/2022,21
17/Sep/2022,11
18/Sep/2022,12
19/Sep/2022,26
20/Sep/2022,24
21/Sep/2022,28
22/Sep/2022,22
23/Sep/2022,26
24/Sep/2022,11
25/Sep/2022,11
26/Sep/2022,23
27/Sep/2022,27
28/Sep/2022,22
29/Sep/2022,31
30/Sep/2022,28
01/Oct/2022,17
02/Oct/2022,24
03/Oct/2022,25
04/Oct/2022,38
05/Oct/2022,40
06/Oct/2022,28
